query_id Q0 docid rank TfIdf_Stem_score system_name
1 Q0 1066 61 0.802747 TfIdf_Stem
1 Q0 1664 62 0.802747 TfIdf_Stem
1 Q0 1908 63 0.802747 TfIdf_Stem
1 Q0 854 64 0.802747 TfIdf_Stem
1 Q0 1754 65 0.802747 TfIdf_Stem
1 Q0 616 66 0.802747 TfIdf_Stem
1 Q0 1307 67 0.802747 TfIdf_Stem
1 Q0 2406 68 0.802747 TfIdf_Stem
1 Q0 1179 69 0.802747 TfIdf_Stem
1 Q0 1387 70 0.802747 TfIdf_Stem
1 Q0 2750 71 0.802747 TfIdf_Stem
1 Q0 2894 72 0.802747 TfIdf_Stem
1 Q0 2321 73 0.802747 TfIdf_Stem
1 Q0 1032 74 0.802747 TfIdf_Stem
1 Q0 2202 75 0.802747 TfIdf_Stem
1 Q0 1810 76 0.802747 TfIdf_Stem
1 Q0 1408 77 0.802747 TfIdf_Stem
1 Q0 2399 78 0.802747 TfIdf_Stem
1 Q0 1805 79 0.802747 TfIdf_Stem
1 Q0 2376 80 0.702403 TfIdf_Stem
1 Q0 1957 81 0.702403 TfIdf_Stem
1 Q0 1962 82 0.702403 TfIdf_Stem
1 Q0 2819 83 0.702403 TfIdf_Stem
1 Q0 2516 84 0.702403 TfIdf_Stem
1 Q0 1854 85 0.702403 TfIdf_Stem
1 Q0 2178 86 0.602060 TfIdf_Stem
1 Q0 3142 87 0.602060 TfIdf_Stem
1 Q0 3144 88 0.602060 TfIdf_Stem
1 Q0 1901 89 0.602060 TfIdf_Stem
1 Q0 1309 90 0.602060 TfIdf_Stem
1 Q0 2016 91 0.602060 TfIdf_Stem
1 Q0 825 92 0.602060 TfIdf_Stem
1 Q0 2845 93 0.602060 TfIdf_Stem
1 Q0 2283 94 0.602060 TfIdf_Stem
1 Q0 2452 95 0.602060 TfIdf_Stem
1 Q0 1506 96 0.602060 TfIdf_Stem
1 Q0 2870 97 0.602060 TfIdf_Stem
1 Q0 2169 98 0.602060 TfIdf_Stem
1 Q0 1928 99 0.602060 TfIdf_Stem
1 Q0 3165 100 0.602060 TfIdf_Stem
2 Q0 2897 1 5.171536 TfIdf_Stem
2 Q0 2033 2 2.892696 TfIdf_Stem
2 Q0 1362 3 2.588858 TfIdf_Stem
2 Q0 1652 4 2.468446 TfIdf_Stem
2 Q0 243 5 2.107210 TfIdf_Stem
2 Q0 675 6 2.047004 TfIdf_Stem
2 Q0 2559 7 1.897893 TfIdf_Stem
2 Q0 1886 8 1.852728 TfIdf_Stem
2 Q0 1947 9 1.720717 TfIdf_Stem
2 Q0 1901 10 1.691624 TfIdf_Stem
2 Q0 2598 11 1.592522 TfIdf_Stem
2 Q0 2645 12 1.507364 TfIdf_Stem
2 Q0 1932 13 1.481648 TfIdf_Stem
2 Q0 1807 14 1.479893 TfIdf_Stem
2 Q0 2863 15 1.458057 TfIdf_Stem
2 Q0 1066 16 1.433346 TfIdf_Stem
2 Q0 2195 17 1.421442 TfIdf_Stem
2 Q0 1566 18 1.421442 TfIdf_Stem
2 Q0 2344 19 1.361236 TfIdf_Stem
2 Q0 1235 20 1.315982 TfIdf_Stem
2 Q0 2819 21 1.303090 TfIdf_Stem
2 Q0 2495 22 1.303090 TfIdf_Stem
2 Q0 2078 23 1.290330 TfIdf_Stem
2 Q0 1719 24 1.281648 TfIdf_Stem
2 Q0 2339 25 1.264326 TfIdf_Stem
2 Q0 2389 26 1.230124 TfIdf_Stem
2 Q0 1999 27 1.221442 TfIdf_Stem
2 Q0 3036 28 1.221442 TfIdf_Stem
2 Q0 2835 29 1.221442 TfIdf_Stem
2 Q0 1651 30 1.192522 TfIdf_Stem
2 Q0 2253 31 1.182678 TfIdf_Stem
2 Q0 1665 32 1.132316 TfIdf_Stem
2 Q0 2623 33 1.120717 TfIdf_Stem
2 Q0 2423 34 1.103090 TfIdf_Stem
2 Q0 2907 35 1.101030 TfIdf_Stem
2 Q0 3085 36 1.101030 TfIdf_Stem
2 Q0 2787 37 1.048913 TfIdf_Stem
2 Q0 2900 38 1.040824 TfIdf_Stem
2 Q0 1655 39 1.023502 TfIdf_Stem
2 Q0 3106 40 1.022735 TfIdf_Stem
2 Q0 3001 41 1.011904 TfIdf_Stem
2 Q0 3053 42 1.002060 TfIdf_Stem
2 Q0 3072 43 0.993510 TfIdf_Stem
2 Q0 2314 44 0.971080 TfIdf_Stem
2 Q0 2000 45 0.961236 TfIdf_Stem
2 Q0 2745 46 0.937645 TfIdf_Stem
2 Q0 2359 47 0.937645 TfIdf_Stem
2 Q0 1552 48 0.934597 TfIdf_Stem
2 Q0 2892 49 0.928501 TfIdf_Stem
2 Q0 2217 50 0.922472 TfIdf_Stem
2 Q0 2081 51 0.882941 TfIdf_Stem
2 Q0 2451 52 0.870050 TfIdf_Stem
2 Q0 2530 53 0.853716 TfIdf_Stem
2 Q0 2437 54 0.825783 TfIdf_Stem
2 Q0 2230 55 0.825783 TfIdf_Stem
2 Q0 3041 56 0.822735 TfIdf_Stem
2 Q0 3163 57 0.821442 TfIdf_Stem
2 Q0 2904 58 0.821442 TfIdf_Stem
2 Q0 1134 59 0.819687 TfIdf_Stem
2 Q0 2220 60 0.802060 TfIdf_Stem
2 Q0 1523 61 0.782678 TfIdf_Stem
2 Q0 1786 62 0.782678 TfIdf_Stem
2 Q0 1670 63 0.782678 TfIdf_Stem
2 Q0 3175 64 0.782678 TfIdf_Stem
2 Q0 1231 65 0.780618 TfIdf_Stem
2 Q0 405 66 0.771080 TfIdf_Stem
2 Q0 2276 67 0.762529 TfIdf_Stem
2 Q0 1811 68 0.759481 TfIdf_Stem
2 Q0 2651 69 0.759481 TfIdf_Stem
2 Q0 1756 70 0.722472 TfIdf_Stem
2 Q0 2692 71 0.722472 TfIdf_Stem
2 Q0 1933 72 0.722472 TfIdf_Stem
2 Q0 2107 73 0.722472 TfIdf_Stem
2 Q0 2346 74 0.722472 TfIdf_Stem
2 Q0 2138 75 0.710874 TfIdf_Stem
2 Q0 3094 76 0.699275 TfIdf_Stem
2 Q0 3152 77 0.699275 TfIdf_Stem
2 Q0 1331 78 0.662266 TfIdf_Stem
2 Q0 1135 79 0.650668 TfIdf_Stem
2 Q0 2902 80 0.645165 TfIdf_Stem
2 Q0 2249 81 0.645165 TfIdf_Stem
2 Q0 1172 82 0.642117 TfIdf_Stem
2 Q0 1694 83 0.642117 TfIdf_Stem
2 Q0 1708 84 0.639069 TfIdf_Stem
2 Q0 2162 85 0.639069 TfIdf_Stem
2 Q0 1698 86 0.639069 TfIdf_Stem
2 Q0 1408 87 0.639069 TfIdf_Stem
2 Q0 1088 88 0.621442 TfIdf_Stem
2 Q0 2141 89 0.602060 TfIdf_Stem
2 Q0 1650 90 0.593510 TfIdf_Stem
2 Q0 1234 91 0.590462 TfIdf_Stem
2 Q0 2177 92 0.590462 TfIdf_Stem
2 Q0 124 93 0.590462 TfIdf_Stem
2 Q0 2064 94 0.590462 TfIdf_Stem
2 Q0 615 95 0.584959 TfIdf_Stem
2 Q0 2374 96 0.581911 TfIdf_Stem
2 Q0 693 97 0.580618 TfIdf_Stem
2 Q0 678 98 0.580618 TfIdf_Stem
2 Q0 2979 99 0.580618 TfIdf_Stem
2 Q0 2400 100 0.578863 TfIdf_Stem
3 Q0 1811 1 4.838352 TfIdf_Stem
3 Q0 2851 2 4.031960 TfIdf_Stem
3 Q0 2973 3 3.677113 TfIdf_Stem
3 Q0 950 4 3.526598 TfIdf_Stem
3 Q0 2785 5 3.376083 TfIdf_Stem
3 Q0 2700 6 3.225568 TfIdf_Stem
3 Q0 1262 7 3.225568 TfIdf_Stem
3 Q0 2664 8 3.225568 TfIdf_Stem
3 Q0 2266 9 3.021236 TfIdf_Stem
3 Q0 3075 10 3.021236 TfIdf_Stem
3 Q0 1613 11 2.569691 TfIdf_Stem
3 Q0 1747 12 2.419176 TfIdf_Stem
3 Q0 2570 13 1.763299 TfIdf_Stem
3 Q0 2740 14 1.612784 TfIdf_Stem
3 Q0 46 15 1.612784 TfIdf_Stem
3 Q0 2263 16 1.505150 TfIdf_Stem
3 Q0 1961 17 1.204120 TfIdf_Stem
3 Q0 2916 18 1.204120 TfIdf_Stem
3 Q0 2657 19 1.053605 TfIdf_Stem
3 Q0 2723 20 0.956907 TfIdf_Stem
3 Q0 1959 21 0.956907 TfIdf_Stem
3 Q0 2701 22 0.903090 TfIdf_Stem
3 Q0 3069 23 0.903090 TfIdf_Stem
3 Q0 2598 24 0.903090 TfIdf_Stem
3 Q0 2110 25 0.903090 TfIdf_Stem
3 Q0 1679 26 0.903090 TfIdf_Stem
3 Q0 3132 27 0.903090 TfIdf_Stem
3 Q0 2490 28 0.903090 TfIdf_Stem
3 Q0 392 29 0.806392 TfIdf_Stem
3 Q0 1960 30 0.806392 TfIdf_Stem
3 Q0 2514 31 0.806392 TfIdf_Stem
3 Q0 1603 32 0.806392 TfIdf_Stem
3 Q0 2727 33 0.806392 TfIdf_Stem
3 Q0 141 34 0.806392 TfIdf_Stem
3 Q0 1008 35 0.806392 TfIdf_Stem
3 Q0 2952 36 0.806392 TfIdf_Stem
3 Q0 3120 37 0.806392 TfIdf_Stem
3 Q0 2967 38 0.806392 TfIdf_Stem
3 Q0 1536 39 0.806392 TfIdf_Stem
3 Q0 1795 40 0.806392 TfIdf_Stem
3 Q0 1409 41 0.806392 TfIdf_Stem
3 Q0 1380 42 0.806392 TfIdf_Stem
3 Q0 320 43 0.806392 TfIdf_Stem
3 Q0 2660 44 0.806392 TfIdf_Stem
3 Q0 2042 45 0.752575 TfIdf_Stem
3 Q0 2453 46 0.752575 TfIdf_Stem
3 Q0 1386 47 0.752575 TfIdf_Stem
3 Q0 2855 48 0.752575 TfIdf_Stem
3 Q0 2094 49 0.752575 TfIdf_Stem
3 Q0 3071 50 0.752575 TfIdf_Stem
3 Q0 2963 51 0.752575 TfIdf_Stem
3 Q0 2004 52 0.752575 TfIdf_Stem
3 Q0 3151 53 0.752575 TfIdf_Stem
3 Q0 1594 54 0.752575 TfIdf_Stem
3 Q0 2674 55 0.752575 TfIdf_Stem
3 Q0 1197 56 0.602060 TfIdf_Stem
3 Q0 1540 57 0.602060 TfIdf_Stem
3 Q0 2208 58 0.602060 TfIdf_Stem
3 Q0 2209 59 0.602060 TfIdf_Stem
3 Q0 2513 60 0.602060 TfIdf_Stem
3 Q0 2997 61 0.602060 TfIdf_Stem
3 Q0 3032 62 0.602060 TfIdf_Stem
3 Q0 2186 63 0.602060 TfIdf_Stem
3 Q0 2722 64 0.602060 TfIdf_Stem
3 Q0 3065 65 0.602060 TfIdf_Stem
3 Q0 2890 66 0.602060 TfIdf_Stem
3 Q0 2606 67 0.602060 TfIdf_Stem
3 Q0 2954 68 0.602060 TfIdf_Stem
3 Q0 1847 69 0.602060 TfIdf_Stem
3 Q0 2627 70 0.602060 TfIdf_Stem
3 Q0 2968 71 0.602060 TfIdf_Stem
3 Q0 1658 72 0.602060 TfIdf_Stem
3 Q0 2837 73 0.602060 TfIdf_Stem
3 Q0 1172 74 0.451545 TfIdf_Stem
3 Q0 2301 75 0.451545 TfIdf_Stem
3 Q0 1768 76 0.451545 TfIdf_Stem
3 Q0 1145 77 0.451545 TfIdf_Stem
3 Q0 1549 78 0.451545 TfIdf_Stem
3 Q0 2220 79 0.451545 TfIdf_Stem
3 Q0 2880 80 0.451545 TfIdf_Stem
3 Q0 1858 81 0.451545 TfIdf_Stem
3 Q0 1852 82 0.451545 TfIdf_Stem
3 Q0 2546 83 0.451545 TfIdf_Stem
3 Q0 1694 84 0.451545 TfIdf_Stem
3 Q0 2285 85 0.451545 TfIdf_Stem
3 Q0 1877 86 0.451545 TfIdf_Stem
3 Q0 2751 87 0.451545 TfIdf_Stem
3 Q0 2568 88 0.451545 TfIdf_Stem
3 Q0 2746 89 0.451545 TfIdf_Stem
3 Q0 2827 90 0.451545 TfIdf_Stem
3 Q0 2987 91 0.451545 TfIdf_Stem
3 Q0 2128 92 0.451545 TfIdf_Stem
3 Q0 2652 93 0.451545 TfIdf_Stem
3 Q0 2832 94 0.451545 TfIdf_Stem
3 Q0 1346 95 0.451545 TfIdf_Stem
3 Q0 3074 96 0.451545 TfIdf_Stem
3 Q0 2665 97 0.451545 TfIdf_Stem
3 Q0 2668 98 0.451545 TfIdf_Stem
3 Q0 2670 99 0.451545 TfIdf_Stem
3 Q0 1744 100 0.451545 TfIdf_Stem
4 Q0 2276 1 3.063818 TfIdf_Stem
4 Q0 2914 2 2.610436 TfIdf_Stem
4 Q0 2849 3 2.295501 TfIdf_Stem
4 Q0 2949 4 2.288549 TfIdf_Stem
4 Q0 1951 5 2.235295 TfIdf_Stem
4 Q0 2709 6 2.161236 TfIdf_Stem
4 Q0 3135 7 2.003407 TfIdf_Stem
4 Q0 2313 8 1.936248 TfIdf_Stem
4 Q0 2216 9 1.931840 TfIdf_Stem
4 Q0 2060 10 1.897484 TfIdf_Stem
4 Q0 1936 11 1.831672 TfIdf_Stem
4 Q0 1771 12 1.827818 TfIdf_Stem
4 Q0 2649 13 1.818380 TfIdf_Stem
4 Q0 1366 14 1.761908 TfIdf_Stem
4 Q0 2893 15 1.754103 TfIdf_Stem
4 Q0 2402 16 1.742933 TfIdf_Stem
4 Q0 2433 17 1.741854 TfIdf_Stem
4 Q0 2734 18 1.734039 TfIdf_Stem
4 Q0 2594 19 1.720412 TfIdf_Stem
4 Q0 2454 20 1.659075 TfIdf_Stem
4 Q0 1003 21 1.627135 TfIdf_Stem
4 Q0 2032 22 1.603407 TfIdf_Stem
4 Q0 2406 23 1.574873 TfIdf_Stem
4 Q0 1525 24 1.566533 TfIdf_Stem
4 Q0 1862 25 1.531315 TfIdf_Stem
4 Q0 3082 26 1.528433 TfIdf_Stem
4 Q0 1710 27 1.520412 TfIdf_Stem
4 Q0 2452 28 1.481648 TfIdf_Stem
4 Q0 2198 29 1.481648 TfIdf_Stem
4 Q0 2197 30 1.481339 TfIdf_Stem
4 Q0 2004 31 1.454193 TfIdf_Stem
4 Q0 2812 32 1.434811 TfIdf_Stem
4 Q0 3077 33 1.434811 TfIdf_Stem
4 Q0 241 34 1.408021 TfIdf_Stem
4 Q0 1928 35 1.402060 TfIdf_Stem
4 Q0 2998 36 1.380618 TfIdf_Stem
4 Q0 2113 37 1.371466 TfIdf_Stem
4 Q0 3130 38 1.350697 TfIdf_Stem
4 Q0 2261 39 1.347815 TfIdf_Stem
4 Q0 2314 40 1.341854 TfIdf_Stem
4 Q0 2187 41 1.317945 TfIdf_Stem
4 Q0 2547 42 1.317945 TfIdf_Stem
4 Q0 1680 43 1.295017 TfIdf_Stem
4 Q0 1747 44 1.290491 TfIdf_Stem
4 Q0 3137 45 1.287609 TfIdf_Stem
4 Q0 855 46 1.281648 TfIdf_Stem
4 Q0 1659 47 1.265503 TfIdf_Stem
4 Q0 527 48 1.260206 TfIdf_Stem
4 Q0 2176 49 1.252391 TfIdf_Stem
4 Q0 2481 50 1.245438 TfIdf_Stem
4 Q0 2667 51 1.245438 TfIdf_Stem
4 Q0 2846 52 1.240824 TfIdf_Stem
4 Q0 2082 53 1.240824 TfIdf_Stem
4 Q0 2114 54 1.240824 TfIdf_Stem
4 Q0 3011 55 1.230285 TfIdf_Stem
4 Q0 1381 56 1.229206 TfIdf_Stem
4 Q0 2954 57 1.221442 TfIdf_Stem
4 Q0 616 58 1.221442 TfIdf_Stem
4 Q0 1543 59 1.220054 TfIdf_Stem
4 Q0 2081 60 1.212290 TfIdf_Stem
4 Q0 2484 61 1.202060 TfIdf_Stem
4 Q0 2740 62 1.180618 TfIdf_Stem
4 Q0 2665 63 1.180618 TfIdf_Stem
4 Q0 2811 64 1.180618 TfIdf_Stem
4 Q0 2699 65 1.161236 TfIdf_Stem
4 Q0 2178 66 1.161236 TfIdf_Stem
4 Q0 2092 67 1.157690 TfIdf_Stem
4 Q0 1745 68 1.156570 TfIdf_Stem
4 Q0 2911 69 1.150014 TfIdf_Stem
4 Q0 1135 70 1.136248 TfIdf_Stem
4 Q0 2160 71 1.120412 TfIdf_Stem
4 Q0 3124 72 1.101030 TfIdf_Stem
4 Q0 2485 73 1.099642 TfIdf_Stem
4 Q0 2390 74 1.098563 TfIdf_Stem
4 Q0 2196 75 1.096364 TfIdf_Stem
4 Q0 2263 76 1.093938 TfIdf_Stem
4 Q0 3117 77 1.089412 TfIdf_Stem
4 Q0 3032 78 1.088333 TfIdf_Stem
4 Q0 2722 79 1.081648 TfIdf_Stem
4 Q0 2289 80 1.068951 TfIdf_Stem
4 Q0 1350 81 1.062266 TfIdf_Stem
4 Q0 2969 82 1.061146 TfIdf_Stem
4 Q0 2181 83 1.054193 TfIdf_Stem
4 Q0 796 84 1.043963 TfIdf_Stem
4 Q0 1845 85 1.031672 TfIdf_Stem
4 Q0 2152 86 1.031672 TfIdf_Stem
4 Q0 3165 87 1.022521 TfIdf_Stem
4 Q0 2941 88 1.021442 TfIdf_Stem
4 Q0 849 89 1.021442 TfIdf_Stem
4 Q0 2967 90 1.012290 TfIdf_Stem
4 Q0 2535 91 1.004218 TfIdf_Stem
4 Q0 1768 92 1.002060 TfIdf_Stem
4 Q0 1769 93 0.993987 TfIdf_Stem
4 Q0 2155 94 0.980618 TfIdf_Stem
4 Q0 2686 95 0.969396 TfIdf_Stem
4 Q0 1410 96 0.969396 TfIdf_Stem
4 Q0 2453 97 0.967921 TfIdf_Stem
4 Q0 3025 98 0.967921 TfIdf_Stem
4 Q0 1805 99 0.967921 TfIdf_Stem
4 Q0 3131 100 0.965722 TfIdf_Stem
5 Q0 2065 1 3.288651 TfIdf_Stem
5 Q0 2342 2 2.816993 TfIdf_Stem
5 Q0 2307 3 1.690196 TfIdf_Stem
5 Q0 1135 4 1.690196 TfIdf_Stem
5 Q0 2378 5 1.408497 TfIdf_Stem
5 Q0 1272 6 1.126797 TfIdf_Stem
5 Q0 1892 7 1.090536 TfIdf_Stem
5 Q0 1216 8 1.035056 TfIdf_Stem
5 Q0 111 9 0.943316 TfIdf_Stem
5 Q0 2210 10 0.943316 TfIdf_Stem
5 Q0 2000 11 0.943316 TfIdf_Stem
5 Q0 1719 12 0.845098 TfIdf_Stem
5 Q0 1652 13 0.845098 TfIdf_Stem
5 Q0 2051 14 0.845098 TfIdf_Stem
5 Q0 2178 15 0.845098 TfIdf_Stem
5 Q0 1307 16 0.753357 TfIdf_Stem
5 Q0 942 17 0.753357 TfIdf_Stem
5 Q0 1925 18 0.753357 TfIdf_Stem
5 Q0 2252 19 0.753357 TfIdf_Stem
5 Q0 2311 20 0.563399 TfIdf_Stem
5 Q0 2162 21 0.563399 TfIdf_Stem
5 Q0 1753 22 0.563399 TfIdf_Stem
5 Q0 2341 23 0.563399 TfIdf_Stem
5 Q0 2127 24 0.563399 TfIdf_Stem
5 Q0 1665 25 0.563399 TfIdf_Stem
5 Q0 2371 26 0.563399 TfIdf_Stem
5 Q0 2114 27 0.563399 TfIdf_Stem
5 Q0 1828 28 0.563399 TfIdf_Stem
5 Q0 1456 29 0.563399 TfIdf_Stem
5 Q0 2105 30 0.563399 TfIdf_Stem
5 Q0 1855 31 0.563399 TfIdf_Stem
5 Q0 721 32 0.563399 TfIdf_Stem
5 Q0 1747 33 0.563399 TfIdf_Stem
5 Q0 1707 34 0.471658 TfIdf_Stem
5 Q0 2682 35 0.471658 TfIdf_Stem
5 Q0 3175 36 0.471658 TfIdf_Stem
5 Q0 2268 37 0.471658 TfIdf_Stem
5 Q0 1811 38 0.471658 TfIdf_Stem
5 Q0 597 39 0.281699 TfIdf_Stem
5 Q0 3142 40 0.281699 TfIdf_Stem
5 Q0 2383 41 0.281699 TfIdf_Stem
5 Q0 1281 42 0.281699 TfIdf_Stem
5 Q0 2160 43 0.281699 TfIdf_Stem
5 Q0 748 44 0.281699 TfIdf_Stem
5 Q0 2681 45 0.281699 TfIdf_Stem
5 Q0 1695 46 0.281699 TfIdf_Stem
5 Q0 618 47 0.281699 TfIdf_Stem
5 Q0 1470 48 0.281699 TfIdf_Stem
5 Q0 2536 49 0.281699 TfIdf_Stem
5 Q0 1308 50 0.281699 TfIdf_Stem
5 Q0 493 51 0.281699 TfIdf_Stem
5 Q0 1951 52 0.281699 TfIdf_Stem
5 Q0 392 53 0.281699 TfIdf_Stem
5 Q0 2308 54 0.281699 TfIdf_Stem
5 Q0 3151 55 0.281699 TfIdf_Stem
5 Q0 243 56 0.281699 TfIdf_Stem
5 Q0 2273 57 0.281699 TfIdf_Stem
5 Q0 1878 58 0.281699 TfIdf_Stem
5 Q0 3088 59 0.281699 TfIdf_Stem
5 Q0 185 60 0.281699 TfIdf_Stem
5 Q0 1962 61 0.281699 TfIdf_Stem
5 Q0 3056 62 0.281699 TfIdf_Stem
5 Q0 2368 63 0.281699 TfIdf_Stem
5 Q0 1380 64 0.281699 TfIdf_Stem
5 Q0 2938 65 0.281699 TfIdf_Stem
5 Q0 1647 66 0.281699 TfIdf_Stem
5 Q0 2438 67 0.281699 TfIdf_Stem
5 Q0 2198 68 0.281699 TfIdf_Stem
5 Q0 2156 69 0.281699 TfIdf_Stem
5 Q0 731 70 0.281699 TfIdf_Stem
5 Q0 630 71 0.281699 TfIdf_Stem
5 Q0 637 72 0.281699 TfIdf_Stem
5 Q0 1455 73 0.281699 TfIdf_Stem
5 Q0 1457 74 0.281699 TfIdf_Stem
5 Q0 1519 75 0.281699 TfIdf_Stem
5 Q0 2034 76 0.281699 TfIdf_Stem
5 Q0 675 77 0.281699 TfIdf_Stem
5 Q0 3045 78 0.281699 TfIdf_Stem
5 Q0 2556 79 0.281699 TfIdf_Stem
5 Q0 986 80 0.281699 TfIdf_Stem
5 Q0 950 81 0.281699 TfIdf_Stem
5 Q0 1852 82 0.281699 TfIdf_Stem
5 Q0 1255 83 0.281699 TfIdf_Stem
5 Q0 1393 84 0.281699 TfIdf_Stem
5 Q0 1591 85 0.281699 TfIdf_Stem
5 Q0 1186 86 0.281699 TfIdf_Stem
5 Q0 1029 87 0.281699 TfIdf_Stem
5 Q0 2353 88 0.281699 TfIdf_Stem
5 Q0 605 89 0.281699 TfIdf_Stem
5 Q0 2643 90 0.281699 TfIdf_Stem
5 Q0 993 91 0.000000 TfIdf_Stem
5 Q0 428 92 0.000000 TfIdf_Stem
5 Q0 1942 93 0.000000 TfIdf_Stem
5 Q0 2170 94 0.000000 TfIdf_Stem
5 Q0 344 95 0.000000 TfIdf_Stem
5 Q0 345 96 0.000000 TfIdf_Stem
5 Q0 346 97 0.000000 TfIdf_Stem
5 Q0 2850 98 0.000000 TfIdf_Stem
5 Q0 715 99 0.000000 TfIdf_Stem
5 Q0 710 100 0.000000 TfIdf_Stem
6 Q0 2318 1 3.270387 TfIdf_Stem
6 Q0 3048 2 3.197022 TfIdf_Stem
6 Q0 2542 3 2.834396 TfIdf_Stem
6 Q0 3070 4 2.742421 TfIdf_Stem
6 Q0 2344 5 2.727764 TfIdf_Stem
6 Q0 1827 6 2.612838 TfIdf_Stem
6 Q0 1680 7 2.566455 TfIdf_Stem
6 Q0 2319 8 2.502902 TfIdf_Stem
6 Q0 1719 9 2.441064 TfIdf_Stem
6 Q0 2188 10 2.420267 TfIdf_Stem
6 Q0 1653 11 2.303272 TfIdf_Stem
6 Q0 2882 12 2.235709 TfIdf_Stem
6 Q0 2535 13 2.045942 TfIdf_Stem
6 Q0 1591 14 2.039793 TfIdf_Stem
6 Q0 1951 15 1.958288 TfIdf_Stem
6 Q0 1938 16 1.899857 TfIdf_Stem
6 Q0 1695 17 1.871752 TfIdf_Stem
6 Q0 3136 18 1.837457 TfIdf_Stem
6 Q0 2452 19 1.837144 TfIdf_Stem
6 Q0 2245 20 1.799130 TfIdf_Stem
6 Q0 1908 21 1.789463 TfIdf_Stem
6 Q0 1747 22 1.781865 TfIdf_Stem
6 Q0 2984 23 1.739151 TfIdf_Stem
6 Q0 3089 24 1.686522 TfIdf_Stem
6 Q0 3072 25 1.648750 TfIdf_Stem
6 Q0 2798 26 1.629673 TfIdf_Stem
6 Q0 1366 27 1.620146 TfIdf_Stem
6 Q0 1699 28 1.599527 TfIdf_Stem
6 Q0 1792 29 1.570437 TfIdf_Stem
6 Q0 2375 30 1.531895 TfIdf_Stem
6 Q0 2470 31 1.494824 TfIdf_Stem
6 Q0 1572 32 1.451577 TfIdf_Stem
6 Q0 1032 33 1.436504 TfIdf_Stem
6 Q0 2372 34 1.422660 TfIdf_Stem
6 Q0 3059 35 1.412334 TfIdf_Stem
6 Q0 2314 36 1.393743 TfIdf_Stem
6 Q0 1620 37 1.387039 TfIdf_Stem
6 Q0 1916 38 1.384618 TfIdf_Stem
